evidence_id,claim_id,company,claim_text,source_type,source_name,evidence_text,verdict,confidence_score,similarity_score,date_retrieved,url
aaccebe9-d40e-4792-a003-6c500ac9ff40,9458dc57,"Tesla, Inc.","In 2025, we further expanded Cortex, our training cluster at Gigafactory Texas, and announced a new collaboration with Samsung to manufacture advanced semiconductors for AI inference and training in the U.S.",news,Tesla Quietly Files Megapod Trademark — An AI Data Center Play That Could See Elon Musk Challenging Nvidia's Dominance,"Tesla Inc.wants to sell modular artificial intelligence data center hardware, according to a new trademark application for a product called ""Megapod,"" which points to the automaker's next possible AI infrastructure push.

The filing was first spotted Saturday by X user @xdNiBoR, which describes a complete, self-contained computing system for AI workloads, less than a year after Tesla shut down Dojo, its only in-house AI training computer.

Tesla filed the Megapod trademark with the U.S. Patent a",SUPPORTS,0.356,0.421,2026-07-13,https://finance.yahoo.com/technology/ai/articles/tesla-quietly-files-megapod-trademark-223152710.html
b997ef8a-8b8e-4342-9f18-4f7a7bf8f88f,9458dc57,"Tesla, Inc.","In 2025, we further expanded Cortex, our training cluster at Gigafactory Texas, and announced a new collaboration with Samsung to manufacture advanced semiconductors for AI inference and training in the U.S.",news,First look: This weird wearable device turns human workers into robot data collectors,"The robot-training gold rush is coming for gig work.

Instawork, best known for matching hourly staff with shifts at hotels, warehouses, and stadiums, is launching a wearable camera system that helps gig workers collect real-world data for training machines.

Business Insider got the first look at the new system, called Instacore. It includes five cameras mounted on the head, chest, and wrists, connected to a compute backpack built to last an eight-hour shift.

The goal is to have Instawork work",SUPPORTS,0.342,0.418,2026-07-13,https://www.businessinsider.com/instawork-instacore-gig-workers-wearable-camera-train-robots-data-2026-6
65c6e985-702b-49b3-a9a4-069a9ec84df8,9458dc57,"Tesla, Inc.","In 2025, we further expanded Cortex, our training cluster at Gigafactory Texas, and announced a new collaboration with Samsung to manufacture advanced semiconductors for AI inference and training in the U.S.",news,"Tesla's Optimus Could Drive Huge Revenue Upside, Analyst Says","Benzinga and Yahoo Finance LLC may earn commission or revenue on some items through the links below.

Tesla Inc.is well-positioned to scale production of its Optimus humanoid robot by leveraging years of electric vehicle manufacturing experience, artificial intelligence expertise, and an established supplier network, according to a new report.

According to a report published Wednesday byCounterpoint ResearchAssociate Director Ethan Qi, Tesla has already built a strong supply chain around Optimu",CONTRADICTS,0.358,0.418,2026-07-13,https://finance.yahoo.com/sectors/technology/articles/teslas-optimus-could-drive-huge-120057147.html
7219a03e-9939-466d-9bb4-fed8d10573d0,9458dc57,"Tesla, Inc.","In 2025, we further expanded Cortex, our training cluster at Gigafactory Texas, and announced a new collaboration with Samsung to manufacture advanced semiconductors for AI inference and training in the U.S.",news,Sunrun wants to pay you to turn your home into an AI data center,"Sunrun wants to turn thousands of solar-powered homes into a giant distributed AI data center – and pay homeowners to help power the AI boom.

The residential solar and storage company today launched a pilot program that installs AI compute nodes – that’s a server in a distributed system like the one pictured above – in homes equipped with Sunrun solar panels and battery storage. Homeowners who participate in the pilot will be paid for hosting the hardware, and Sunrun will sell the computing cap",CONTRADICTS,0.358,0.409,2026-07-13,http://electrek.co/2026/07/08/sunrun-wants-to-pay-you-to-turn-your-home-into-an-ai-data-center/
ce5981cc-a04d-4012-940b-5200dc92de53,9458dc57,"Tesla, Inc.","In 2025, we further expanded Cortex, our training cluster at Gigafactory Texas, and announced a new collaboration with Samsung to manufacture advanced semiconductors for AI inference and training in the U.S.",news,"Stock Index Futures Plunge as Tech Selloff Rages On, U.S. PMI Data in Focus","All information and data in this article is solely for informational purposes. For more information please view the Barchart Disclosure Policyhere

September S&P 500 E-Mini futures (ESU26) are down -1.26%, andSeptember Nasdaq 100 E-Mini futures (NQU26) are down -2.47% this morning as renewed concerns about sky-high tech valuations prompted investors to revisit their holdings.

Chip and AI infrastructure stocks cratered in pre-market trading as a selloff in Korean and Japanese chipmakers fueled c",CONTRADICTS,0.338,0.408,2026-07-13,https://www.barchart.com/story/news/2598686/stock-index-futures-plunge-as-tech-selloff-rages-on-u-s-pmi-data-in-focus
c6d99026-5476-45dc-99ef-8bfab2b6cf13,9458dc57,"Tesla, Inc.","In 2025, we further expanded Cortex, our training cluster at Gigafactory Texas, and announced a new collaboration with Samsung to manufacture advanced semiconductors for AI inference and training in the U.S.",news,Humanoid Robot Market worth $50.27 billion by 2035 - Exclusive Report by MarketsandMarkets™,"DELRAY BEACH, Fla.,July 6, 2026/PRNewswire/ --According to MarketsandMarkets™,thehumanoid robot marketsize is estimated to be USD 5.41 billion in 2026 and is projected to reach USD 50.27 billion by 2035, expanding at a CAGR of 28.1% from 2026 to 2035.

Browse 150 market data Tables and 60 Figures spread through 300 Pages and in-depth TOC on 'Humanoid Robot Market - Global Forecast to 2035'

Download PDF Brochure:https://www.marketsandmarkets.com/pdfdownloadNew.asp?id=99567653

Market growth is d",SUPPORTS,0.39,0.395,2026-07-13,https://www.prnewswire.co.uk/news-releases/humanoid-robot-market-worth-50-27-billion-by-2035---exclusive-report-by-marketsandmarkets-302818165.html
06677225-def2-4b4b-a15e-aa6182b2428e,9ddb84f1,"Tesla, Inc.",We are currently building Cortex 2 at Gigafactory Texas to further increase our AI training compute capacity.,news,SPACEXAI 5 Data Center Locations + More Energy + Rubin Chips = $300 + Billion Revenue Runrate,"Home»Artificial intelligence»SPACEXAI 5 Data Center Locations + More Energy + Rubin Chips = $300 + Billion Revenue Runrate

SPACEXAI has five data center locations. Three sites for terrestrial data centers and the fourth is distributed AI with Tesla and the fifth is AI data centers in Space.

Ground / Terrestrial: 3–5 GWThis is the bulk of the near-to-medium term capacity.Core Colossus Cluster (Memphis, TN + Southaven, MS) — ~2 GW near-term foundation  Colossus 1: ~250–500 MW (already operationa",SUPPORTS,0.405,0.457,2026-07-13,https://www.nextbigfuture.com/2026/06/spacexai-5-data-center-locations-more-energy-rubin-chips-300-billion-revenue-runrate.html
36fadf36-10da-45bf-82b7-25ef90dcb5bb,9ddb84f1,"Tesla, Inc.",We are currently building Cortex 2 at Gigafactory Texas to further increase our AI training compute capacity.,news,Sunrun wants to pay you to turn your home into an AI data center,"Sunrun wants to turn thousands of solar-powered homes into a giant distributed AI data center – and pay homeowners to help power the AI boom.

The residential solar and storage company today launched a pilot program that installs AI compute nodes – that’s a server in a distributed system like the one pictured above – in homes equipped with Sunrun solar panels and battery storage. Homeowners who participate in the pilot will be paid for hosting the hardware, and Sunrun will sell the computing cap",CONTRADICTS,0.358,0.446,2026-07-13,http://electrek.co/2026/07/08/sunrun-wants-to-pay-you-to-turn-your-home-into-an-ai-data-center/
03eeb4d3-7c14-4216-9dc4-89c9091dfd50,9ddb84f1,"Tesla, Inc.",We are currently building Cortex 2 at Gigafactory Texas to further increase our AI training compute capacity.,news,"xAI plans aggressive rollout of Grok models, with 1.5T parameters in July and 2T in August","Elon Musk's AI company is testing Grok 4.5 internally at SpaceX and Tesla before a broader public release later this summer

Elon Musk’s xAI is preparing to unleash a pair of massive AI models in rapid succession this summer, with a 1.5 trillion parameter Grok 4.5 already in private beta and a 2 trillion parameter follow-up targeting an August launch.

Musk announced on June 28 that Grok 4.5, built on what xAI calls its V9 foundation model, has finished training and is currently being tested int",CONTRADICTS,0.348,0.445,2026-07-13,https://cryptobriefing.com/xai-grok-models-1-5t-2t-rollout/
511bc7c4-6228-4fa7-8e36-a81453e98e4a,9ddb84f1,"Tesla, Inc.",We are currently building Cortex 2 at Gigafactory Texas to further increase our AI training compute capacity.,news,First look: This weird wearable device turns human workers into robot data collectors,"The robot-training gold rush is coming for gig work.

Instawork, best known for matching hourly staff with shifts at hotels, warehouses, and stadiums, is launching a wearable camera system that helps gig workers collect real-world data for training machines.

Business Insider got the first look at the new system, called Instacore. It includes five cameras mounted on the head, chest, and wrists, connected to a compute backpack built to last an eight-hour shift.

The goal is to have Instawork work",SUPPORTS,0.342,0.431,2026-07-13,https://www.businessinsider.com/instawork-instacore-gig-workers-wearable-camera-train-robots-data-2026-6
12ed3654-dd3c-4eee-beee-e338e79007e4,9ddb84f1,"Tesla, Inc.",We are currently building Cortex 2 at Gigafactory Texas to further increase our AI training compute capacity.,news,Robotics Teams Are Rebuilding the Data Stack from Scratch,"Scaling laws are starting to work for robotics, producing capabilities that were unthinkable just a few years ago.
End-to-end models predict robot actions directly from sensor inputs, which simplifies the on-robot software but makes everything from data collection to training dramatically harder.
LLM teams scaled on mature data infrastructure to improve performance through fast iteration on data. Robotics teams are trying to scale without it.

Most teams build data tooling from scratch because e",CONTRADICTS,0.359,0.413,2026-07-13,https://rerun.io/blog/data-layer-tax
e01757de-79ad-4c92-80e2-563c859e66c2,9ddb84f1,"Tesla, Inc.",We are currently building Cortex 2 at Gigafactory Texas to further increase our AI training compute capacity.,news,Humanoid Robot Market worth $50.27 billion by 2035 - Exclusive Report by MarketsandMarkets™,"DELRAY BEACH, Fla.,July 6, 2026/PRNewswire/ --According to MarketsandMarkets™,thehumanoid robot marketsize is estimated to be USD 5.41 billion in 2026 and is projected to reach USD 50.27 billion by 2035, expanding at a CAGR of 28.1% from 2026 to 2035.

Browse 150 market data Tables and 60 Figures spread through 300 Pages and in-depth TOC on 'Humanoid Robot Market - Global Forecast to 2035'

Download PDF Brochure:https://www.marketsandmarkets.com/pdfdownloadNew.asp?id=99567653

Market growth is d",SUPPORTS,0.39,0.403,2026-07-13,https://www.prnewswire.com/news-releases/humanoid-robot-market-worth-50-27-billion-by-2035---exclusive-report-by-marketsandmarkets-302818162.html
